InvoiceNo,StockCode,Quantity,UnitPrice
541971,22961,1,3.29
541971,22988,1,2.46
541971,35598D,1,2.46
541971,35964,1,1.63
541971,47503H,1,4.13
541971,47566B,1,10.79
541971,47591B,2,1.63
541971,71459,4,1.66
541971,72799E,2,3.29
541971,21231,1,2.46
541971,21479,1,7.46
541971,21531,1,4.96
541971,22027,2,0.83
541971,22106,1,4.96
541971,22251,1,2.46
541971,22318,1,5.79
541971,90160D,2,7.07
541971,90161B,1,4.98
541971,90161C,1,4.98
541971,90161D,1,4.98
541971,90170,2,1.65
541971,90185A,2,4.15
541971,90185B,1,4.15
541971,22286,1,3.29
541971,22294,1,2.46
541971,22132,3,1.63
541971,22182,2,4.13
541971,22183,4,5.79
541971,22185,1,3.29
541971,22197,1,1.63
541971,22212,1,4.13
541971,22073,1,7.46
541971,22082,1,3.29
541971,22088,1,5.79
541971,22101,4,2.46
541971,15056BL,1,12.46
541971,20655,1,2.46
541971,20665,1,5.79
541971,20676,1,2.46
541971,20846,1,2.46
541971,21002,2,3.29
541971,21012,12,2.46
541971,21060,1,1.63
541971,72816,3,2.46
541971,72817,2,1.63
541971,79321,1,9.96
541971,82483,1,12.46
541971,82484,2,13.29
541971,82551,2,2.46
541971,82580,1,1.25
541971,84520B,1,1.63
541971,84568,16,0.42
541971,84913B,1,3.29
541971,84923,1,4.13
541971,84969,1,3.29
541971,84978,1,2.46
541971,85123A,1,5.79
541971,21775,1,2.46
541971,21883,1,1.63
541971,21509,1,0.83
541971,21108,1,4.96
541971,21458,1,2.46
541971,21523,1,14.13
541971,22025,1,0.83
541971,22104,4,1.63
541971,22219,2,1.63
541971,22297,1,2.46
541971,22321,1,1.63
541971,22325,1,11.63
541971,22361,2,5.79
541971,22423,1,24.96
541971,22424,1,24.96
541971,22457,1,5.79
541971,22464,1,3.29
541971,22465,1,3.29
541971,22558,1,2.46
541971,22569,2,7.46
541971,22570,1,7.46
541971,22574,2,1.63
541971,22586,1,1.63
541971,22637,1,4.96
541971,22668,1,5.79
541971,22670,1,2.46
541971,22677,1,2.46
541971,22678,1,2.46
541971,22713,1,0.83
541971,22714,1,0.83
541971,22716,1,0.83
541971,22722,1,8.29
541971,22749,1,7.46
541971,22772,1,2.46
541971,22773,1,2.46
541971,22774,1,2.46
541971,22777,1,16.63
541971,22778,1,8.29
541971,22805,1,2.46
541971,22807,1,5.79
541971,22819,1,0.83
541971,22834,1,4.13
541971,22898,1,4.13
541971,22904,1,5.79
541971,22951,1,1.25
541971,21232,2,2.46
541971,21262,1,7.46
541971,21314,1,4.13
541971,90190A,2,2.9
541971,90201A,2,2.9
541971,90201B,1,2.9
541971,90201C,1,2.9
541971,90201D,1,2.9
541971,90208,2,2.48
541971,90214B,1,0.83
541971,90214G,1,0.83
541971,90214J,1,0.83
541971,90214P,1,0.83
541971,DOT,1,124.16
541971,85186C,1,0.83
541971,85199S,6,0.83
541971,90000B,1,6.23
541971,90062,2,12.48
541971,90096,2,2.46
541971,90103,3,2.48
541971,90114,1,2.46
541971,90134,1,2.9
541971,90160A,2,7.07
541971,90160B,2,7.07
541971,90160C,2,7.07
541972,20971,12,1.25
541972,22149,6,2.1
541972,21500,25,0.42
541972,21498,25,0.42
541972,37449,2,9.95
541972,37446,8,1.45
541972,48185,2,7.95
541972,22084,6,2.95
541972,21217,1,9.95
541972,22558,12,1.49
541972,21080,12,0.85
541972,22090,6,2.95
541972,21035,6,2.95
541972,84991,24,0.55
541972,22470,6,2.95
541972,22469,12,1.65
541972,48194,2,7.95
541972,21789,24,0.85
541972,21788,24,0.85
541972,22367,8,1.95
541972,22961,12,1.45
541972,22960,6,4.25
541972,21210,12,1.45
541972,21974,12,1.45
541972,84987,12,1.45
541972,21977,24,0.55
541972,21212,24,0.55
541973,21080,24,0.85
541973,22907,24,0.85
541973,84520B,24,0.85
541973,21880,48,0.19
541973,21879,48,0.19
541973,21883,48,0.19
541973,21198,48,0.42
541973,21199,48,0.42
541973,84692,25,0.42
541973,21985,24,0.29
541973,21980,24,0.29
541973,21986,24,0.29
541973,21967,24,0.29
541973,22553,12,1.65
541974,16237,1,0.21
541974,22148,1,1.95
541974,21383,2,0.65
541974,84457,2,0.85
541974,85187,3,1.65
541974,22558,1,1.49
541974,16011,24,0.21
541974,21210,1,1.45
541974,22444,1,1.25
541974,22561,1,1.65
541974,22505,1,4.95
541974,21328,1,1.65
541974,22493,1,1.65
541974,22563,1,1.25
541974,20985,1,1.25
541974,22208,1,1.65
541974,22807,1,2.95
541974,22560,1,1.25
541974,22138,12,4.95
541974,22617,1,4.95
541974,22669,10,2.95
541974,21094,4,0.85
541974,21080,3,0.85
541974,21888,1,3.75
541974,21843,2,10.95
541975,22620,60,1.25
541975,85183B,6,3.75
541975,85183A,6,3.75
541975,16236,28,0.21
541975,21058,12,0.85
541975,21967,24,0.29
541975,21981,24,0.29
541975,22553,36,1.65
541975,22556,36,1.65
541975,22554,36,1.65
541975,22551,36,1.65
541975,21947,36,1.25
541975,21948,36,1.25
541975,21949,36,1.25
541975,22636,6,8.5
541975,22634,6,9.95
541975,22635,6,9.95
541975,21246,12,4.95
541975,20677,24,1.25
541975,20676,24,1.25
541975,20675,24,1.25
541975,84997D,24,3.75
541975,84997C,24,3.75
541975,84997B,24,3.75
541975,21216,4,4.95
541975,22204,4,3.75
541975,22203,4,3.75
541975,22202,4,3.75
541975,22630,12,1.95
541975,22629,12,1.95
541975,22382,40,1.65
541975,20726,10,1.65
541975,20725,10,1.65
541975,22326,96,2.55
541975,22652,10,1.65
541975,22454,24,2.95
541975,22452,24,2.95
541975,21439,12,1.25
541975,22137,6,2.95
541975,20963,10,1.25
541975,20961,10,1.25
541975,47422,48,0.42
541975,20682,6,3.25
541975,20749,6,7.95
541975,22504,6,12.75
541975,22380,25,2.1
541975,21843,4,10.95
541975,20749,12,6.35
541975,21949,12,1.25
541975,21948,12,1.25
541975,21947,12,1.25
541975,22382,20,1.65
541975,20726,20,1.65
541976,21876,12,1.25
541976,22926,4,5.95
541976,22927,4,5.95
541976,22456,6,4.95
541976,22457,12,2.95
541977,82600,6,2.1
541977,21181,12,2.1
541977,20718,10,1.25
541977,20711,10,1.95
541977,48194,2,7.95
541977,85099F,10,1.95
541977,20712,10,1.95
541977,20658,12,1.25
541977,85099B,20,1.95
541977,48187,2,7.95
541977,22690,2,7.95
541977,22423,2,12.75
541977,22379,10,2.1
541977,22411,10,1.95
541977,22386,10,1.95
541977,21931,20,1.95
541977,21928,10,1.95
541977,21175,12,2.1
541978,15056BL,3,5.95
541978,15056N,3,5.95
541978,20679,3,5.95
541978,21631,3,12.75
541979,22720,3,4.95
541979,22722,4,3.95
541979,22847,2,16.95
541979,22424,1,12.75
541979,21465,6,3.75
541979,22795,2,6.75
541979,85123A,6,2.95
541979,22842,2,6.75
541979,22843,2,6.75
541979,22841,2,7.95
541979,22840,2,7.95
541979,20795,6,2.1
541979,84976,6,1.69
541979,22501,2,9.95
541979,C2,1,50.0
541980,85206A,6,1.65
541980,35922,5,4.95
541980,21733,6,2.95
541980,22806,6,2.95
541980,21314,8,2.1
541980,22066,12,1.45
541980,22026,12,0.42
541980,21519,12,0.42
541980,21520,12,0.42
541980,22893,24,0.42
541980,POST,1,28.0
541981,21094,12,0.85
541981,21086,12,0.65
541981,20750,12,6.35
541981,22352,6,2.55
541981,22859,6,1.65
541981,22333,16,1.65
541981,21578,6,2.25
541981,22083,6,2.95
541981,22331,8,1.65
541982,21289,1,1.25
541982,90180A,1,9.95
541982,22766,2,2.95
541983,M,1,15.0
541984,21128,2,6.95
541984,21132,4,4.25
541984,47503A,24,0.42
541984,47504K,24,0.85
541984,84836,12,1.25
541984,85129B,12,1.25
541984,71459,12,0.85
541984,84945,12,0.85
541985,22588,2,2.55
541985,22766,2,2.95
541985,22457,1,2.95
541985,85123A,2,2.95
541985,22079,2,1.65
541985,22801,2,3.75
541985,22800,4,3.75
541985,84947,6,1.25
541985,84946,2,1.25
541985,22766,1,2.95
541985,21985,12,0.29
541985,22659,2,1.95
541985,21576,4,2.25
541985,21063,1,0.85
541985,21059,1,0.85
541985,21062,1,0.85
541985,21060,1,0.85
541985,20681,1,3.25
541985,20684,1,3.25
541985,20682,1,3.25
541985,22750,1,3.75
541985,22749,1,3.75
541985,22751,1,3.75
541985,22553,3,1.65
541985,20979,6,1.25
541985,20978,6,1.25
541985,22437,10,0.85
541985,84078A,2,39.95
541986,22467,6,2.55
541986,22849,1,16.95
541986,22847,1,16.95
541986,22425,3,4.95
541986,22426,4,3.75
541986,22429,4,4.25
541986,21669,12,1.25
541986,22191,2,8.5
541986,22192,2,8.5
541986,22730,4,3.75
541986,21668,12,1.25
541986,21670,12,1.25
541986,22624,2,8.5
541986,85099B,20,1.95
541986,21928,20,1.95
541986,22560,24,1.25
541986,22493,12,1.65
541986,22491,12,0.85
541986,22561,12,1.65
541986,22489,24,0.42
541987,22988,12,1.25
541987,22840,1,7.95
541987,22858,6,1.65
541987,21135,8,1.69
541987,84218,1,1.95
541987,22838,1,14.95
541987,21035,3,2.95
541987,21154,3,1.25
541987,21155,2,2.1
541987,21041,2,2.95
541987,22508,2,3.75
541987,21067,6,1.25
541987,21066,6,1.25
541987,84992,3,0.55
541987,21122,1,1.25
541987,21121,1,1.25
541987,84378,2,1.25
541987,84375,2,2.1
541987,21844,6,2.95
541987,22626,1,8.5
541987,22625,1,8.5
541987,22078,5,2.1
541987,22082,5,1.65
541987,84997B,3,3.75
541987,21527,2,7.95
541987,21210,2,1.45
541987,22195,3,1.65
541987,21533,2,4.95
541987,20914,2,2.95
541987,21537,2,4.25
541987,22131,3,1.95
541987,22196,3,0.85
541987,22134,3,0.42
541987,20658,2,1.25
541987,21446,2,1.25
541987,21447,2,1.25
541987,21445,2,1.25
541987,22567,3,1.25
541987,22558,3,1.49
541987,21080,6,0.85
541987,22329,1,1.65
541987,22727,1,3.75
541987,22094,3,1.25
541987,22077,3,1.65
541987,22079,5,1.65
541987,22957,3,2.95
541987,22667,1,2.95
541987,22628,2,4.95
541987,22480,3,1.25
541987,21980,12,0.29
541987,21985,12,0.29
541987,85099B,2,1.95
541987,20724,3,0.85
541987,21936,2,2.95
541987,21706,2,4.95
541987,20682,2,3.25
541987,20750,1,7.95
541987,22354,6,3.75
541987,22740,48,0.85
541987,21746,6,1.25
541987,21749,2,2.1
541987,85014B,2,5.95
541987,22507,2,4.95
541987,20685,2,7.95
541987,22148,3,1.95
541987,22150,3,1.95
541988,22383,100,1.45
541988,22355,100,0.72
541988,21935,100,1.45
541988,21931,100,1.65
541988,22469,40,1.45
541989,47566,5,4.65
541989,22469,12,1.65
541989,22457,6,2.95
541989,84520B,12,0.85
541989,22139,3,4.95
541989,22349,6,3.75
541989,22350,6,2.55
541989,22302,6,2.55
541989,22303,6,2.55
541989,21524,2,7.95
541989,48138,2,7.95
541989,21563,6,2.95
541989,22131,6,1.95
541989,84050,6,1.65
541989,84988,12,1.45
541989,84992,24,0.55
541989,84800L,24,1.69
541989,84800M,24,1.27
541989,22087,6,2.95
541989,85014A,3,5.95
541989,15056BL,3,5.95
541989,15056N,3,5.95
541989,20684,6,3.25
541990,84632,1,59.95
541990,22762,1,14.95
541990,22258,12,1.25
541990,22264,12,0.85
541990,22257,12,1.25
541990,22259,12,1.25
541990,22822,2,5.95
541990,21623,2,9.95
541990,90197B,3,4.95
541990,22783,1,19.95
541990,22470,6,2.95
541991,22624,2,8.5
541991,22722,4,3.95
541991,22915,12,0.42
541991,22957,6,2.95
541991,22720,3,4.95
541991,21672,36,1.25
541991,22236,3,12.75
541991,84997B,6,3.75
541991,21578,6,2.25
541991,84613A,3,4.65
541991,22960,6,4.25
541991,22962,12,0.85
541991,21257,2,7.95
541991,84819,3,4.25
541991,84796B,2,12.75
541991,POST,2,15.0
541992,21232,96,1.06
541992,21929,100,1.65
541992,85099B,100,1.65
541993,21035,2,5.79
541993,21080,2,2.46
541993,21786,5,0.79
541993,22025,1,0.83
541993,22193,1,16.63
541993,22383,1,4.96
541993,22457,1,5.79
541993,22630,3,2.46
541993,79321,1,10.79
541993,84987,1,3.75
541993,DOT,1,150.25
541993,84988,2,3.75
541993,85099C,1,4.13
541993,85123a,1,6.63
541993,82482,5,4.96
541993,82494l,1,8.29
541993,82583,1,4.13
541993,22665,1,5.79
541993,22666,2,5.79
541993,48111,1,14.13
541993,72349b,1,4.13
541993,72801c,1,2.46
541993,22469,2,4.13
541993,22386,1,4.13
541993,22405,1,2.46
541993,22195,1,3.29
541993,22212,1,4.13
541993,22297,1,2.46
541993,22356,2,2.46
541993,22358,2,5.79
541993,22028,1,0.83
541993,22090,2,6.63
541993,22094,2,2.46
541993,22097,2,2.46
541993,21843,2,20.79
541993,21868,1,3.29
541993,21928,2,4.13
541993,21948,4,2.46
541993,21949,1,2.46
541993,21094,1,2.46
541993,21210,2,3.75
541993,21216,1,10.79
541993,21430,2,7.46
541993,21576,1,4.96
541993,21041,2,5.79
541993,20711,2,4.13
541993,20712,2,4.13
541993,20725,1,4.96
541993,21071,3,2.46
541993,21731,2,4.13
541993,21974,1,3.75
541993,22131,1,4.13
541993,22379,1,4.96
541993,22456,2,9.96
541993,22470,1,5.79
541993,72801d,1,2.46
541993,84510a,1,2.46
541993,85175,2,13.29
C541994,22111,-24,4.25
541995,22728,4,3.75
541995,22727,4,3.75
541995,22467,6,2.55
541995,21244,8,1.69
541995,21243,8,1.69
541995,21242,8,1.69
541995,20675,8,1.25
541995,20676,8,1.25
541995,20677,8,1.25
541995,21238,8,0.85
541995,21239,8,0.85
541995,21240,8,0.85
541995,22138,3,4.95
541995,22196,12,0.85
541995,84997B,6,3.75
541995,84997C,6,3.75
541995,84997D,6,3.75
541995,22637,4,2.55
541995,22644,12,1.45
541996,22791,12,1.25
541996,84946,12,1.25
541996,21916,24,0.42
541996,22456,3,4.95
541996,82484,3,6.45
541996,22171,2,8.5
541996,20846,12,1.25
541996,22156,12,0.85
541996,22178,12,1.25
541996,21733,12,2.95
541996,22804,6,2.95
541996,85062,12,1.65
541996,85123A,12,2.95
541996,21385,24,0.85
541996,22469,12,1.65
541996,22470,12,2.95
541996,22457,6,2.95
541997,85177,10,0.85
541997,85176,9,0.85
541997,85178,6,1.25
541997,22651,13,0.85
541997,22429,2,4.25
541997,22919,5,0.65
541997,22916,5,0.65
541997,22917,5,0.65
541997,22920,5,0.65
541997,22721,1,4.95
541997,21786,24,0.42
541997,20751,6,2.1
541997,22961,8,1.45
541997,22976,12,1.25
541997,85049D,6,1.25
541997,85049C,6,1.25
541997,85049E,6,1.25
541997,85049G,6,1.25
541997,16016,10,0.85
541997,16014,10,0.42
541997,16015,20,0.5
541997,21868,12,1.25
541997,22859,6,1.65
541997,22301,6,2.55
541997,22300,6,2.55
541997,22951,24,0.55
541997,22928,14,5.95
541998,21980,144,0.29
541998,21985,144,0.29
541998,21726,24,0.85
541998,21983,144,0.29
541998,21967,144,0.29
541998,POST,1,40.0
541999,21012,10,2.46
541999,16236,1,0.42
541999,20685,1,7.46
541999,20711,1,4.13
541999,20712,1,4.13
541999,20717,1,2.46
541999,20725,1,4.13
541999,20727,1,4.13
541999,20728,1,4.13
541999,20752,1,4.13
541999,20831,4,4.13
541999,20963,1,2.46
541999,21668,2,2.46
541999,22132,1,1.63
541999,22197,10,1.63
541999,22256,1,2.46
541999,22386,1,4.13
541999,22444,2,2.46
541999,22502,1,5.95
541999,22549,1,3.29
541999,22583,7,4.96
541999,22678,1,2.46
541999,22681,1,2.46
541999,22685,1,2.46
541999,22683,1,2.46
541999,22686,1,2.46
541999,22699,2,5.79
541999,22754,1,1.63
541999,22756,1,2.46
541999,22679,2,2.46
541999,22697,6,5.79
541999,84755,12,1.24
541999,84813,1,24.96
541999,84970L,4,2.08
541999,84970S,2,2.08
541999,84991,1,1.25
541999,21688,1,5.79
541999,21773,1,2.46
541999,21774,1,2.46
541999,21775,1,2.46
541999,21790,1,1.63
541999,21791,1,2.46
541999,21802,2,0.42
541999,21879,1,1.63
541999,21891,18,2.46
541999,21892,19,2.46
541999,21907,1,4.13
541999,21915,10,2.46
541999,21931,1,4.13
541999,21935,2,3.29
541999,21977,1,1.25
541999,21990,2,2.46
541999,22680,3,2.46
541999,22682,2,2.46
541999,22677,3,2.46
541999,22556,1,3.29
541999,22557,1,3.29
541999,22507,1,10.79
541999,22529,1,0.83
541999,22530,1,0.83
541999,22531,1,0.83
541999,22536,1,0.83
541999,21633,1,24.96
541999,22090,1,5.79
541999,22196,1,1.63
541999,22255,1,1.63
541999,22383,1,4.13
541999,22422,1,1.25
541999,22489,2,0.83
541999,22537,1,0.83
541999,22558,2,2.46
541999,22597,3,1.63
541999,22613,1,1.63
541999,22629,1,4.13
541999,22663,1,4.13
541999,22676,1,2.46
541999,22457,1,5.79
541999,22468,1,13.29
541999,22469,18,3.29
541999,22470,2,5.79
541999,22418,1,1.63
541999,22258,1,2.46
541999,22296,5,3.29
541999,22314,1,5.79
541999,22321,1,1.63
541999,22342,1,3.29
541999,22375,1,8.29
541999,22212,2,4.13
541999,22219,1,1.63
541999,22228,1,1.63
541999,22241,1,2.46
541999,22246,1,4.13
541999,20985,1,2.46
541999,22161,2,0.79
541999,22162,6,3.29
541999,22173,1,5.79
541999,22178,28,2.46
541999,22189,1,8.29
541999,21069,1,2.46
541999,21080,1,1.63
541999,21098,1,2.46
541999,21116,2,8.29
541999,21187,1,3.29
541999,21240,2,1.63
541999,21313,4,1.63
541999,21314,1,4.13
541999,21355,2,2.46
541999,21381,1,3.29
541999,21422,3,1.63
541999,21455,1,1.63
541999,22759,1,3.29
541999,22764,2,49.96
541999,22776,1,19.96
541999,22795,1,13.29
541999,22814,1,0.83
541999,22817,1,0.83
541999,22858,1,3.29
541999,22859,1,3.29
541999,22860,1,3.29
541999,22903,1,5.79
541999,22908,1,1.63
541999,22931,1,4.96
541999,22937,1,4.96
541999,90120A,5,4.25
541999,90120B,8,4.15
541999,90120C,6,4.15
541999,90120D,6,4.15
541999,90134,2,2.9
541999,90161A,1,4.98
541999,90175B,1,9.15
541999,90200D,1,4.15
541999,90214B,1,0.83
541999,90214E,4,0.83
541999,90214N,1,0.83
541999,DOT,1,216.11
541999,21533,1,9.96
541999,85014B,1,12.46
541999,85015,1,2.46
541999,85088,1,4.13
541999,85099B,1,4.13
541999,85129D,1,2.46
541999,85131A,4,0.83
541999,85131B,5,0.83
541999,85131C,3,0.83
541999,85131D,5,0.83
541999,85176,1,1.63
541999,85186A,1,0.83
541999,90037A,1,2.48
541999,90040A,6,4.15
541999,90040B,6,3.73
541999,90115,1,2.46
541999,22024,1,0.83
541999,22025,1,0.83
541999,22037,1,0.83
541999,22041,4,4.96
541999,22077,1,3.29
541999,21535,1,4.96
541999,21564,2,5.79
541999,22939,1,10.79
541999,22951,1,1.25
541999,35241,1,9.96
541999,35809A,1,4.13
541999,35810A,1,4.13
541999,35965,1,3.29
541999,40001,1,1.63
541999,47559B,1,2.46
541999,47591B,1,1.63
541999,47593B,2,0.83
541999,79321,1,9.96
541999,82580,1,1.25
541999,84077,2,0.42
541999,84378,1,2.46
541999,84535B,1,1.46
541999,84536A,1,0.83
541999,84598,4,0.42
542000,22148,12,1.95
542000,84741C,6,1.95
542000,22021,6,1.65
542000,85206A,6,1.65
542000,22967,6,2.95
542000,22961,12,1.45
542000,21506,12,0.42
542000,16161P,25,0.42
542000,22040,25,0.42
542000,23231,25,0.42
542000,22356,10,0.85
542000,20723,10,0.85
542000,20724,10,0.85
542000,20718,10,1.25
542000,20717,10,1.25
542000,21033,10,2.95
542000,21929,10,1.95
542000,22379,5,2.1
542000,22668,5,2.95
542000,47566,5,4.65
542000,47566B,5,4.65
542000,22669,5,2.95
542000,22296,12,1.65
542000,22297,24,1.25
542000,82482,6,2.55
542000,84378,12,1.25
542000,84380,12,1.25
542000,84375,12,2.1
542000,21200,12,1.65
542000,21206,12,1.65
542000,22469,12,1.65
542000,22470,6,2.95
542000,22776,2,9.95
542000,21212,24,0.55
542000,21232,12,1.25
542000,20725,10,1.65
542000,22382,10,1.65
542000,20726,10,1.65
542000,21155,6,2.1
542001,62096A,24,1.25
542001,62086A,30,1.95
542001,90125D,12,0.85
542001,90125C,24,0.85
542001,90125A,24,0.85
542001,85184C,48,1.25
542001,22610,72,0.21
542001,22609,72,0.21
542001,22608,72,0.21
542001,22504,3,12.75
542001,22503,3,12.75
542001,21884,48,0.19
542001,21881,48,0.19
542001,21879,96,0.19
542001,21650,96,0.19
542001,21200,48,0.65
542001,21206,48,0.65
542001,21202,48,0.65
542001,21199,48,0.42
542001,21198,48,0.42
542001,21112,24,1.25
542001,21111,24,1.25
542001,21110,24,1.95
542001,21109,24,1.95
542001,21065,48,1.25
542002,20723,30,0.72
542002,20719,30,0.72
542002,22661,30,0.72
542002,22355,40,0.72
542002,85099F,20,1.65
542002,85099C,20,1.65
542002,85099B,20,1.65
542002,22663,20,1.65
542002,22411,20,1.65
542002,22386,30,1.65
542002,22385,20,1.65
542002,21931,40,1.65
542002,21930,20,1.65
542002,21929,30,1.65
542002,21928,20,1.65
542002,20713,20,1.65
542002,20712,20,1.65
542002,20711,20,1.65
542003,21559,60,2.1
542003,21561,60,2.1
542003,21558,60,2.1
542003,20675,72,1.06
542003,21754,18,5.45
542003,85099B,100,1.65
542003,84997B,72,3.39
542003,84997D,72,3.39
542003,22175,2,2.95
542003,72760B,1,9.95
542003,21122,5,1.25
542003,22494,1,1.25
542003,21563,2,2.95
542003,21564,2,2.95
542003,84997C,3,3.75
542003,84997A,3,3.75
542003,21673,6,1.25
542003,21672,6,1.25
542003,21671,6,1.25
542003,21670,6,1.25
542003,21669,6,1.25
542003,22774,24,1.25
542003,21731,2,1.65
542003,21934,10,1.65
542003,15056N,3,5.95
542004,22807,6,2.95
542004,22911,6,2.95
542004,84988,12,1.45
542004,15036,48,0.75
542005,20725,10,1.65
542005,85099C,10,1.95
542005,85099F,10,1.95
542005,85099B,10,1.95
542005,21498,25,0.42
542005,22386,10,1.95
542005,85014B,6,5.95
542005,21936,10,2.95
542005,21246,6,4.95
542005,20676,12,1.25
542005,22740,144,0.85
542006,22926,4,5.95
542006,22925,4,5.95
542006,22927,4,5.95
542006,21868,12,1.25
542006,22428,4,6.95
542006,22424,2,12.75
542006,22919,12,0.65
542006,22917,12,0.65
542006,22916,12,0.65
542006,22920,12,0.65
542006,22430,4,4.95
542006,21181,12,2.1
542006,84978,6,1.25
542006,84763,10,1.25
542006,22464,12,1.65
542006,22558,4,1.49
542006,21733,32,2.55
542006,22192,2,8.5
542006,84755,32,0.65
542006,84970L,24,0.95
542006,22191,2,8.5
542006,47566,6,4.65
542006,85099B,20,1.95
542006,22411,20,1.95
542006,85099C,10,1.95
542006,21930,10,1.95
542006,72741,9,1.45
542006,21034,3,0.95
542025,21257,32,6.95
542025,22207,4,4.25
542025,21926,12,1.25
542025,21927,12,1.25
542025,46000S,12,1.45
542025,72807A,4,4.25
542026,21754,3,5.95
542026,82600,12,2.1
542026,22398,12,1.25
542026,22399,12,1.25
542026,22192,2,8.5
542026,22193,2,8.5
542026,22194,2,8.5
542026,22197,12,0.85
542026,22360,12,2.95
C542032,22778,-7,3.39
C542038,22727,-1,3.75
542057,22168,1,8.5
542057,22976,4,1.25
542057,22721,1,4.95
542057,22926,1,5.95
542057,22723,2,3.95
542057,84912B,2,3.75
542057,84912A,2,3.75
542057,22907,1,0.85
542057,21329,2,1.65
542057,21328,2,1.65
542057,20726,1,1.65
542057,21625,1,6.95
542057,20725,2,1.65
542057,22383,1,1.65
542057,22296,3,1.65
542057,22297,4,1.25
542057,22960,1,4.25
542057,85208,2,2.1
542057,21448,1,1.65
542057,21947,1,1.25
542057,22798,2,2.95
542057,22800,2,3.75
542057,22962,6,0.85
542057,22907,2,0.85
542057,22171,1,8.5
542057,22170,1,6.75
542057,22443,1,7.95
542057,21870,2,1.25
542057,85232A,1,4.95
542057,84279P,1,3.75
542057,22784,2,4.95
542057,21324,2,2.95
542057,21034,2,0.95
542058,17096,96,0.21
542058,17013D,96,0.42
542058,21199,48,0.42
542058,16236,56,0.21
542058,22435,36,1.25
542058,21700,24,0.85
542058,85215,24,0.65
542058,22190,24,0.85
542058,22222,12,1.95
542058,22223,12,1.95
542058,22608,36,0.21
542058,22609,36,0.21
542058,22610,36,0.21
542058,22834,24,0.85
542058,84674,24,1.25
542058,85034B,12,1.25
542058,85034C,12,1.25
542058,85039C,48,0.42
542058,85036B,12,1.25
542058,85036C,12,1.85
542058,85184C,24,1.25
542058,85170D,12,0.85
542058,85173,24,0.85
542059,22030,12,0.42
542059,22028,12,0.42
542059,21108,9,2.55
542059,21181,12,2.1
542059,21164,12,2.95
542059,82580,12,0.55
542059,82578,12,0.55
C542060,22198,-1,1.65
C542060,20726,-2,1.65
C542060,20725,-2,1.45
C542060,20728,-3,1.65
C542060,21936,-1,2.95
C542060,21430,-2,3.39
C542060,21258,-3,10.95
542065,22113,1,3.75
542065,21485,1,4.95
542065,22837,1,4.65
542065,22114,1,3.95
542065,22898,2,1.95
542065,22424,1,12.75
542065,22839,1,14.95
542065,22890,1,9.95
542065,22379,2,2.1
542065,22427,2,5.95
542065,21359,1,15.95
C542078,22461,-1,12.75
C542078,22189,-1,3.95
542079,85123A,32,2.55
542079,21407,16,3.75
542079,22722,4,3.95
542080,84997B,6,3.75
