InvoiceNo,CustomerID,InvoiceDate,Country
539659,15034.0,2010-12-21 09:47:00,United Kingdom
539660,15581.0,2010-12-21 09:48:00,United Kingdom
C539661,12971.0,2010-12-21 10:16:00,United Kingdom
539662,14135.0,2010-12-21 10:18:00,United Kingdom
539663,17961.0,2010-12-21 10:26:00,United Kingdom
539664,14135.0,2010-12-21 10:30:00,United Kingdom
539665,,2010-12-21 10:35:00,United Kingdom
539666,16029.0,2010-12-21 10:41:00,United Kingdom
C539667,13148.0,2010-12-21 10:47:00,United Kingdom
539675,12971.0,2010-12-21 10:51:00,United Kingdom
539676,12423.0,2010-12-21 10:54:00,Belgium
539688,12678.0,2010-12-21 11:00:00,France
C539707,18223.0,2010-12-21 12:17:00,United Kingdom
539708,,2010-12-21 12:18:00,United Kingdom
C539709,18176.0,2010-12-21 12:33:00,United Kingdom
C539710,14769.0,2010-12-21 12:35:00,United Kingdom
C539711,13319.0,2010-12-21 12:38:00,United Kingdom
C539712,15602.0,2010-12-21 12:40:00,United Kingdom
539713,,2010-12-21 12:43:00,United Kingdom
539714,,2010-12-21 12:44:00,United Kingdom
539715,,2010-12-21 12:46:00,United Kingdom
539716,17990.0,2010-12-21 12:57:00,United Kingdom
539717,15208.0,2010-12-21 13:03:00,United Kingdom
539718,,2010-12-21 13:06:00,United Kingdom
C539719,14643.0,2010-12-21 13:15:00,United Kingdom
539720,16996.0,2010-12-21 13:22:00,United Kingdom
539721,17306.0,2010-12-21 13:34:00,United Kingdom
539722,14911.0,2010-12-21 13:45:00,EIRE
539723,14737.0,2010-12-21 13:49:00,United Kingdom
539724,13029.0,2010-12-21 13:53:00,United Kingdom
539725,17211.0,2010-12-21 13:58:00,United Kingdom
C539726,17007.0,2010-12-21 14:24:00,United Kingdom
539727,12678.0,2010-12-21 14:26:00,France
539728,16270.0,2010-12-21 14:26:00,United Kingdom
539729,,2010-12-21 14:29:00,United Kingdom
539730,13487.0,2010-12-21 14:54:00,United Kingdom
539731,14646.0,2010-12-21 15:05:00,Netherlands
539732,16996.0,2010-12-21 15:09:00,United Kingdom
539733,,2010-12-21 15:13:00,United Kingdom
539734,,2010-12-21 15:14:00,United Kingdom
539735,,2010-12-21 15:17:00,United Kingdom
539736,,2010-12-21 15:18:00,United Kingdom
539737,,2010-12-21 15:19:00,United Kingdom
539738,,2010-12-21 15:19:00,United Kingdom
539739,,2010-12-21 15:19:00,United Kingdom
539740,,2010-12-21 15:20:00,United Kingdom
539741,,2010-12-21 15:20:00,United Kingdom
539742,,2010-12-21 15:20:00,United Kingdom
539743,,2010-12-21 15:20:00,United Kingdom
539744,,2010-12-21 15:21:00,United Kingdom
539745,,2010-12-21 15:21:00,United Kingdom
539746,,2010-12-21 15:22:00,United Kingdom
539747,,2010-12-21 15:23:00,United Kingdom
539748,,2010-12-21 15:23:00,United Kingdom
539749,,2010-12-21 15:33:00,United Kingdom
539750,,2010-12-21 15:40:00,United Kingdom
539751,,2010-12-21 15:42:00,United Kingdom
539752,12515.0,2010-12-21 15:43:00,Italy
539753,,2010-12-21 15:48:00,United Kingdom
539754,12748.0,2010-12-21 16:06:00,United Kingdom
539755,17961.0,2010-12-21 16:08:00,United Kingdom
C539756,,2010-12-21 16:31:00,United Kingdom
539758,,2010-12-21 16:58:00,United Kingdom
539759,,2010-12-21 17:03:00,United Kingdom
539760,17400.0,2010-12-21 17:16:00,United Kingdom
539761,17593.0,2010-12-22 10:29:00,United Kingdom
539762,13953.0,2010-12-22 10:29:00,United Kingdom
539764,14533.0,2010-12-22 11:07:00,United Kingdom
539766,14092.0,2010-12-22 11:11:00,United Kingdom
539825,,2010-12-22 12:22:00,United Kingdom
539826,15044.0,2010-12-22 12:39:00,United Kingdom
C539827,15044.0,2010-12-22 12:43:00,United Kingdom
539828,15044.0,2010-12-22 12:44:00,United Kingdom
539829,12734.0,2010-12-22 12:47:00,France
C539830,14944.0,2010-12-22 13:13:00,United Kingdom
539831,14606.0,2010-12-22 13:17:00,United Kingdom
C539832,17239.0,2010-12-22 13:20:00,United Kingdom
539835,16477.0,2010-12-22 13:39:00,United Kingdom
539836,17894.0,2010-12-22 13:46:00,United Kingdom
539837,14532.0,2010-12-22 13:48:00,United Kingdom
C539838,13458.0,2010-12-22 13:59:00,United Kingdom
539839,,2010-12-22 14:27:00,United Kingdom
539840,12383.0,2010-12-22 14:28:00,Belgium
539856,,2010-12-22 14:41:00,United Kingdom
C539857,15358.0,2010-12-22 15:13:00,United Kingdom
539858,18092.0,2010-12-22 16:19:00,United Kingdom
539859,17905.0,2010-12-22 16:23:00,United Kingdom
539864,15562.0,2010-12-23 09:55:00,United Kingdom
539865,15587.0,2010-12-23 09:59:00,United Kingdom
C539866,12427.0,2010-12-23 10:20:00,Germany
539867,13922.0,2010-12-23 10:38:00,United Kingdom
539920,14085.0,2010-12-23 11:06:00,United Kingdom
539921,12748.0,2010-12-23 11:09:00,United Kingdom
539933,15235.0,2010-12-23 11:24:00,United Kingdom
C539943,14032.0,2010-12-23 11:36:00,United Kingdom
C539944,14560.0,2010-12-23 11:38:00,United Kingdom
C539945,17069.0,2010-12-23 11:40:00,United Kingdom
539946,13817.0,2010-12-23 11:46:00,Germany
C539947,13854.0,2010-12-23 11:47:00,United Kingdom
C539948,,2010-12-23 11:48:00,EIRE
C539949,17581.0,2010-12-23 11:49:00,United Kingdom
C539950,13534.0,2010-12-23 11:50:00,United Kingdom
539951,,2010-12-23 11:54:00,United Kingdom
539952,,2010-12-23 11:59:00,United Kingdom
539953,12748.0,2010-12-23 12:03:00,United Kingdom
539954,13777.0,2010-12-23 12:04:00,United Kingdom
539955,,2010-12-23 12:13:00,United Kingdom
C539956,12980.0,2010-12-23 12:55:00,United Kingdom
539957,12585.0,2010-12-23 12:58:00,Germany
539958,,2010-12-23 13:26:00,United Kingdom
539978,13165.0,2010-12-23 14:06:00,United Kingdom
539979,,2010-12-23 14:10:00,United Kingdom
539980,,2010-12-23 14:34:00,United Kingdom
539981,13304.0,2010-12-23 14:35:00,United Kingdom
539982,15311.0,2010-12-23 14:40:00,United Kingdom
C539983,15856.0,2010-12-23 14:49:00,United Kingdom
539984,14911.0,2010-12-23 14:58:00,EIRE
539985,15856.0,2010-12-23 15:16:00,United Kingdom
539986,,2010-12-23 15:21:00,United Kingdom
539987,12748.0,2010-12-23 15:32:00,United Kingdom
539988,18116.0,2010-12-23 16:06:00,United Kingdom
539989,,2010-12-23 16:16:00,United Kingdom
539990,,2010-12-23 16:31:00,United Kingdom
539991,,2010-12-23 16:49:00,United Kingdom
539992,,2010-12-23 17:41:00,United Kingdom
539993,13313.0,2011-01-04 10:00:00,United Kingdom
539994,,2011-01-04 10:09:00,United Kingdom
539995,,2011-01-04 10:12:00,United Kingdom
539996,,2011-01-04 10:12:00,United Kingdom
539997,,2011-01-04 10:15:00,United Kingdom
539998,,2011-01-04 10:16:00,United Kingdom
539999,,2011-01-04 10:16:00,United Kingdom
540000,,2011-01-04 10:17:00,United Kingdom
540001,18097.0,2011-01-04 10:22:00,United Kingdom
540002,16656.0,2011-01-04 10:23:00,United Kingdom
540003,16875.0,2011-01-04 10:37:00,United Kingdom
540004,13094.0,2011-01-04 10:37:00,United Kingdom
540005,17315.0,2011-01-04 10:38:00,United Kingdom
C540006,14606.0,2011-01-04 10:48:00,United Kingdom
C540007,15379.0,2011-01-04 11:08:00,United Kingdom
540008,,2011-01-04 11:10:00,United Kingdom
540009,,2011-01-04 11:10:00,United Kingdom
540010,,2011-01-04 11:13:00,United Kingdom
540011,,2011-01-04 11:13:00,United Kingdom
540012,,2011-01-04 11:14:00,United Kingdom
540013,16255.0,2011-01-04 11:30:00,United Kingdom
540014,14606.0,2011-01-04 11:34:00,United Kingdom
540015,13319.0,2011-01-04 11:40:00,United Kingdom
540016,16282.0,2011-01-04 11:42:00,United Kingdom
540017,13963.0,2011-01-04 11:48:00,United Kingdom
540018,,2011-01-04 12:07:00,United Kingdom
540019,12957.0,2011-01-04 12:18:00,United Kingdom
540020,14462.0,2011-01-04 12:45:00,United Kingdom
540021,17841.0,2011-01-04 12:51:00,United Kingdom
540022,17188.0,2011-01-04 12:57:00,United Kingdom
540023,15039.0,2011-01-04 12:58:00,United Kingdom
540024,15039.0,2011-01-04 13:03:00,United Kingdom
540025,17428.0,2011-01-04 13:22:00,United Kingdom
540026,,2011-01-04 13:25:00,United Kingdom
540027,14210.0,2011-01-04 13:30:00,United Kingdom
540028,14180.0,2011-01-04 13:38:00,United Kingdom
540029,16029.0,2011-01-04 13:47:00,United Kingdom
C540030,16029.0,2011-01-04 13:47:00,United Kingdom
540031,17975.0,2011-01-04 13:50:00,United Kingdom
540032,13397.0,2011-01-04 13:50:00,United Kingdom
540033,13680.0,2011-01-04 14:12:00,United Kingdom
540040,12483.0,2011-01-04 14:20:00,Sweden
540043,15164.0,2011-01-04 14:21:00,United Kingdom
C540057,12483.0,2011-01-04 14:29:00,Sweden
540059,17457.0,2011-01-04 14:33:00,United Kingdom
540060,14732.0,2011-01-04 14:40:00,United Kingdom
540073,16814.0,2011-01-04 14:47:00,United Kingdom
540093,16725.0,2011-01-04 15:24:00,United Kingdom
540094,14221.0,2011-01-04 15:33:00,United Kingdom
540095,14553.0,2011-01-04 15:40:00,United Kingdom
540096,13253.0,2011-01-04 15:43:00,United Kingdom
C540097,15373.0,2011-01-04 15:46:00,United Kingdom
540098,16241.0,2011-01-04 15:50:00,United Kingdom
540099,15808.0,2011-01-04 16:41:00,United Kingdom
540100,,2011-01-04 16:53:00,United Kingdom
C540109,17389.0,2011-01-04 17:12:00,United Kingdom
C540112,15973.0,2011-01-04 17:14:00,United Kingdom
540113,13126.0,2011-01-05 09:11:00,United Kingdom
540114,15498.0,2011-01-05 09:44:00,United Kingdom
540115,15235.0,2011-01-05 09:51:00,United Kingdom
540116,,2011-01-05 09:54:00,United Kingdom
C540117,,2011-01-05 09:55:00,United Kingdom
C540118,,2011-01-05 09:57:00,United Kingdom
540119,,2011-01-05 10:07:00,United Kingdom
540120,17675.0,2011-01-05 10:08:00,United Kingdom
540121,16145.0,2011-01-05 10:35:00,United Kingdom
540122,13694.0,2011-01-05 10:39:00,United Kingdom
540126,13798.0,2011-01-05 10:45:00,United Kingdom
540130,13798.0,2011-01-05 10:46:00,United Kingdom
C540129,12578.0,2011-01-05 10:46:00,Italy
C540142,12782.0,2011-01-05 10:50:00,Portugal
540146,15002.0,2011-01-05 10:51:00,United Kingdom
540148,14189.0,2011-01-05 10:58:00,United Kingdom
540149,12921.0,2011-01-05 11:00:00,United Kingdom
540150,,2011-01-05 11:04:00,United Kingdom
C540151,12494.0,2011-01-05 11:13:00,France
C540152,12395.0,2011-01-05 11:21:00,Belgium
540153,15841.0,2011-01-05 11:25:00,United Kingdom
540154,,2011-01-05 11:30:00,United Kingdom
C540155,,2011-01-05 11:31:00,Bahrain
C540156,12683.0,2011-01-05 11:36:00,France
540157,15311.0,2011-01-05 11:41:00,United Kingdom
C540158,12471.0,2011-01-05 11:42:00,Germany
540159,16112.0,2011-01-05 11:47:00,United Kingdom
540160,15769.0,2011-01-05 11:50:00,United Kingdom
540161,16719.0,2011-01-05 11:52:00,United Kingdom
540162,13089.0,2011-01-05 11:52:00,United Kingdom
540163,13089.0,2011-01-05 11:52:00,United Kingdom
C540164,14911.0,2011-01-05 12:02:00,EIRE
C540165,18109.0,2011-01-05 12:05:00,United Kingdom
540166,13629.0,2011-01-05 12:09:00,United Kingdom
540167,16600.0,2011-01-05 12:13:00,United Kingdom
540168,13715.0,2011-01-05 12:15:00,United Kingdom
540169,14527.0,2011-01-05 12:20:00,United Kingdom
540170,13767.0,2011-01-05 12:21:00,United Kingdom
C540171,14527.0,2011-01-05 12:26:00,United Kingdom
540172,18109.0,2011-01-05 12:29:00,United Kingdom
540173,15661.0,2011-01-05 12:32:00,United Kingdom
540174,16353.0,2011-01-05 12:35:00,United Kingdom
540175,16532.0,2011-01-05 12:37:00,United Kingdom
540176,17511.0,2011-01-05 12:40:00,United Kingdom
540178,12681.0,2011-01-05 12:42:00,France
C540177,16316.0,2011-01-05 12:42:00,United Kingdom
540179,16033.0,2011-01-05 12:54:00,United Kingdom
540180,15984.0,2011-01-05 13:05:00,United Kingdom
540181,13199.0,2011-01-05 13:09:00,United Kingdom
540182,14739.0,2011-01-05 13:29:00,United Kingdom
540183,15093.0,2011-01-05 13:37:00,United Kingdom
540184,15266.0,2011-01-05 13:40:00,United Kingdom
540185,14653.0,2011-01-05 13:41:00,United Kingdom
540186,,2011-01-05 13:49:00,United Kingdom
540187,15358.0,2011-01-05 13:53:00,United Kingdom
540188,16771.0,2011-01-05 13:57:00,United Kingdom
540227,,2011-01-05 14:38:00,United Kingdom
540238,,2011-01-05 14:44:00,United Kingdom
540239,12682.0,2011-01-05 14:48:00,France
540240,17585.0,2011-01-05 15:09:00,United Kingdom
540241,,2011-01-05 15:17:00,United Kingdom
540242,15046.0,2011-01-05 15:30:00,United Kingdom
C540243,12585.0,2011-01-05 15:32:00,Germany
C540244,17213.0,2011-01-05 15:40:00,United Kingdom
540245,13082.0,2011-01-05 15:42:00,United Kingdom
C540246,13081.0,2011-01-05 15:43:00,United Kingdom
540247,15464.0,2011-01-05 15:56:00,United Kingdom
540248,15034.0,2011-01-05 15:57:00,United Kingdom
540249,15298.0,2011-01-05 16:00:00,United Kingdom
C540250,17511.0,2011-01-05 16:02:00,United Kingdom
540251,12748.0,2011-01-05 16:06:00,United Kingdom
540252,,2011-01-05 16:25:00,United Kingdom
540253,13225.0,2011-01-05 16:28:00,United Kingdom
540255,,2011-01-05 16:50:00,United Kingdom
540256,,2011-01-05 17:21:00,United Kingdom
540257,12748.0,2011-01-05 17:33:00,United Kingdom
540258,14045.0,2011-01-06 08:52:00,United Kingdom
540259,18226.0,2011-01-06 09:00:00,United Kingdom
540260,13097.0,2011-01-06 09:40:00,United Kingdom
540261,13089.0,2011-01-06 09:57:00,United Kingdom
540262,14045.0,2011-01-06 10:01:00,United Kingdom
540263,18062.0,2011-01-06 10:03:00,United Kingdom
540264,17949.0,2011-01-06 10:20:00,United Kingdom
540265,15271.0,2011-01-06 10:46:00,United Kingdom
C540266,,2011-01-06 11:05:00,United Kingdom
540267,12415.0,2011-01-06 11:12:00,Australia
540268,13458.0,2011-01-06 11:25:00,United Kingdom
540269,14135.0,2011-01-06 11:39:00,United Kingdom
C540270,14680.0,2011-01-06 11:40:00,United Kingdom
C540271,12503.0,2011-01-06 11:51:00,Spain
540272,,2011-01-06 11:57:00,United Kingdom
540273,17368.0,2011-01-06 11:57:00,United Kingdom
540274,14618.0,2011-01-06 11:59:00,United Kingdom
540275,13680.0,2011-01-06 12:11:00,United Kingdom
540276,14680.0,2011-01-06 12:16:00,United Kingdom
540277,14258.0,2011-01-06 12:18:00,United Kingdom
540278,15719.0,2011-01-06 12:31:00,United Kingdom
540279,13368.0,2011-01-06 12:32:00,United Kingdom
540280,12386.0,2011-01-06 12:37:00,Australia
540288,17634.0,2011-01-06 12:45:00,United Kingdom
C540307,15823.0,2011-01-06 12:58:00,United Kingdom
540316,16676.0,2011-01-06 13:00:00,United Kingdom
540345,14299.0,2011-01-06 13:19:00,United Kingdom
C540346,12471.0,2011-01-06 13:41:00,Germany
540348,12841.0,2011-01-06 13:56:00,United Kingdom
C540347,16424.0,2011-01-06 13:56:00,United Kingdom
540349,15379.0,2011-01-06 14:07:00,United Kingdom
540350,18283.0,2011-01-06 14:14:00,United Kingdom
540351,12735.0,2011-01-06 14:26:00,France
540352,,2011-01-06 14:27:00,United Kingdom
540353,13764.0,2011-01-06 14:53:00,United Kingdom
540354,13576.0,2011-01-06 14:58:00,United Kingdom
540355,,2011-01-06 15:11:00,United Kingdom
540356,,2011-01-06 15:12:00,United Kingdom
540357,13093.0,2011-01-06 15:14:00,United Kingdom
540358,13599.0,2011-01-06 15:25:00,United Kingdom
540359,18041.0,2011-01-06 15:29:00,United Kingdom
C540360,18041.0,2011-01-06 15:35:00,United Kingdom
540361,13408.0,2011-01-06 15:41:00,United Kingdom
540362,13656.0,2011-01-06 15:42:00,United Kingdom
540363,12971.0,2011-01-06 15:54:00,United Kingdom
540364,14505.0,2011-01-06 16:03:00,United Kingdom
540365,12413.0,2011-01-06 16:12:00,France
C540366,15061.0,2011-01-06 16:14:00,United Kingdom
C540367,12413.0,2011-01-06 16:17:00,France
540369,,2011-01-06 16:20:00,United Kingdom
540370,13094.0,2011-01-06 16:25:00,United Kingdom
540371,14312.0,2011-01-06 16:35:00,United Kingdom
540372,13081.0,2011-01-06 16:41:00,United Kingdom
540373,13280.0,2011-01-06 17:10:00,United Kingdom
540374,15845.0,2011-01-06 17:19:00,United Kingdom
540375,,2011-01-06 17:26:00,United Kingdom
C540376,13488.0,2011-01-06 17:27:00,United Kingdom
C540377,16656.0,2011-01-06 17:31:00,United Kingdom
C540378,13715.0,2011-01-06 17:32:00,United Kingdom
C540379,15101.0,2011-01-06 17:34:00,United Kingdom
C540380,16094.0,2011-01-06 17:36:00,United Kingdom
C540381,16705.0,2011-01-06 17:37:00,United Kingdom
C540382,12957.0,2011-01-06 17:38:00,United Kingdom
540383,16422.0,2011-01-06 17:47:00,United Kingdom
C540384,14961.0,2011-01-06 17:48:00,United Kingdom
C540385,14426.0,2011-01-06 17:52:00,United Kingdom
C540386,12417.0,2011-01-06 17:57:00,Belgium
540387,16306.0,2011-01-06 17:58:00,United Kingdom
C540388,13115.0,2011-01-06 17:59:00,United Kingdom
C540389,14426.0,2011-01-06 18:00:00,United Kingdom
C540390,16191.0,2011-01-06 18:01:00,United Kingdom
C540391,13047.0,2011-01-06 18:02:00,United Kingdom
C540392,12753.0,2011-01-06 18:06:00,Japan
C540393,17428.0,2011-01-06 18:08:00,United Kingdom
C540394,17696.0,2011-01-06 18:09:00,United Kingdom
540395,14702.0,2011-01-06 18:24:00,United Kingdom
540396,14031.0,2011-01-06 18:33:00,United Kingdom
540397,13187.0,2011-01-06 18:57:00,United Kingdom
C540398,14047.0,2011-01-07 09:21:00,United Kingdom
540399,14047.0,2011-01-07 09:23:00,United Kingdom
C540400,16150.0,2011-01-07 09:25:00,United Kingdom
540401,16013.0,2011-01-07 09:31:00,United Kingdom
540402,16567.0,2011-01-07 09:31:00,United Kingdom
C540403,17230.0,2011-01-07 09:32:00,United Kingdom
540404,12947.0,2011-01-07 09:40:00,United Kingdom
540405,14828.0,2011-01-07 09:50:00,United Kingdom
540406,13798.0,2011-01-07 09:53:00,United Kingdom
540407,16839.0,2011-01-07 09:55:00,United Kingdom
540408,16013.0,2011-01-07 09:55:00,United Kingdom
540409,16019.0,2011-01-07 10:00:00,United Kingdom
540410,12530.0,2011-01-07 10:04:00,Germany
540411,16551.0,2011-01-07 10:24:00,United Kingdom
540412,13842.0,2011-01-07 10:27:00,United Kingdom
540413,15194.0,2011-01-07 10:29:00,United Kingdom
540414,12481.0,2011-01-07 10:32:00,Germany
540415,16889.0,2011-01-07 10:47:00,United Kingdom
540416,16473.0,2011-01-07 10:55:00,United Kingdom
C540417,13680.0,2011-01-07 10:56:00,United Kingdom
540418,,2011-01-07 11:04:00,United Kingdom
540420,12829.0,2011-01-07 11:13:00,United Kingdom
540452,13750.0,2011-01-07 11:49:00,United Kingdom
540453,13426.0,2011-01-07 11:54:00,United Kingdom
540454,16191.0,2011-01-07 11:57:00,United Kingdom
540455,12583.0,2011-01-07 12:07:00,France
540456,13534.0,2011-01-07 12:14:00,United Kingdom
540457,14217.0,2011-01-07 12:26:00,United Kingdom
540458,12501.0,2011-01-07 12:28:00,Germany
540459,16191.0,2011-01-07 12:35:00,United Kingdom
540460,15607.0,2011-01-07 12:44:00,United Kingdom
540461,15139.0,2011-01-07 12:44:00,United Kingdom
540462,16779.0,2011-01-07 12:45:00,United Kingdom
540463,12489.0,2011-01-07 13:13:00,France
540464,14298.0,2011-01-07 13:17:00,United Kingdom
540465,17707.0,2011-01-07 13:30:00,United Kingdom
540466,15649.0,2011-01-07 13:34:00,United Kingdom
540467,18198.0,2011-01-07 13:39:00,United Kingdom
540468,,2011-01-07 13:55:00,United Kingdom
540469,12484.0,2011-01-07 14:04:00,Spain
C540470,14505.0,2011-01-07 14:09:00,United Kingdom
540471,15601.0,2011-01-07 14:21:00,United Kingdom
540472,18179.0,2011-01-07 14:22:00,United Kingdom
540473,17284.0,2011-01-07 14:31:00,United Kingdom
540474,,2011-01-07 14:38:00,United Kingdom
540475,15311.0,2011-01-07 14:43:00,United Kingdom
540476,,2011-01-07 14:44:00,United Kingdom
540477,13233.0,2011-01-07 14:49:00,United Kingdom
540478,15769.0,2011-01-07 14:53:00,United Kingdom
540479,14889.0,2011-01-07 15:19:00,United Kingdom
540480,12480.0,2011-01-07 15:27:00,Germany
540481,16955.0,2011-01-07 15:42:00,United Kingdom
540482,14672.0,2011-01-07 15:48:00,United Kingdom
540489,13593.0,2011-01-07 16:32:00,United Kingdom
540493,14867.0,2011-01-07 16:34:00,United Kingdom
540495,,2011-01-07 17:04:00,United Kingdom
540496,15485.0,2011-01-07 17:18:00,United Kingdom
540497,,2011-01-07 17:18:00,United Kingdom
540498,17243.0,2011-01-09 10:06:00,United Kingdom
540499,16923.0,2011-01-09 10:21:00,United Kingdom
540500,15465.0,2011-01-09 10:26:00,United Kingdom
540501,13162.0,2011-01-09 10:43:00,United Kingdom
540502,13183.0,2011-01-09 10:50:00,United Kingdom
C540503,13668.0,2011-01-09 10:59:00,United Kingdom
540504,13668.0,2011-01-09 11:02:00,United Kingdom
540505,17095.0,2011-01-09 11:05:00,United Kingdom
540506,17796.0,2011-01-09 11:12:00,United Kingdom
540507,12939.0,2011-01-09 11:20:00,United Kingdom
540508,14810.0,2011-01-09 11:20:00,United Kingdom
540509,14800.0,2011-01-09 11:27:00,United Kingdom
540510,15611.0,2011-01-09 11:32:00,United Kingdom
540511,14472.0,2011-01-09 11:34:00,United Kingdom
540512,17114.0,2011-01-09 11:39:00,United Kingdom
540513,13758.0,2011-01-09 11:41:00,United Kingdom
540514,15708.0,2011-01-09 11:43:00,United Kingdom
540515,15059.0,2011-01-09 11:54:00,United Kingdom
540516,16326.0,2011-01-09 12:01:00,United Kingdom
540517,17128.0,2011-01-09 12:02:00,United Kingdom
540518,14761.0,2011-01-09 12:03:00,United Kingdom
540519,12793.0,2011-01-09 12:12:00,Portugal
540520,17555.0,2011-01-09 12:31:00,United Kingdom
540521,12651.0,2011-01-09 12:46:00,France
540522,13102.0,2011-01-09 12:50:00,United Kingdom
540523,13069.0,2011-01-09 12:51:00,United Kingdom
540524,16735.0,2011-01-09 12:53:00,United Kingdom
540525,16833.0,2011-01-09 13:02:00,United Kingdom
540526,14606.0,2011-01-09 13:41:00,United Kingdom
